time,balance
100,100
1765139580000,99.20587288
1765205100000,99.13944627
1765296180000,99.81314319
1765296720000,98.99646947
1765371060000,98.81134505
1765657260000,98.57685823
1765661040000,97.74832493
1765661400000,97.95763401
1765665900000,97.84257055
1765669500000,97.93059666
1765670580000,97.98262941
1765977840000,97.877634
1765981980000,97.1403314
1766908440000,96.34596986
1767107880000,95.95236919
1767283380000,96.14681595
1767472020000,95.64259715
1767485340000,96.18918993
1767538260000,95.39591618
1767554640000,95.20367417
1767580020000,100.59547211
1767586320000,100.6064311
1767603780000,100.63680767
1767635640000,99.86154991
1767638700000,99.85833697
1767683160000,100.01947691
1767686940000,99.92670979
1767699720000,99.75569506
1767708720000,100.05368051
1767708900000,101.29823476
1767709080000,100.39140723
1767713940000,100.64629183
1767730680000,99.80944869
1767747420000,99.4266394
1767763980000,99.02833838
1767777840000,99.20008139
1767812220000,99.12832928
1767813120000,98.74295019
1767826980000,99.17667447
1767841920000,99.10300866
1767849840000,98.17664576
1767855600000,101.33555138
1767880800000,100.67229991
1767883860000,99.77821855
1767884400000,99.0805027
1767888900000,101.02797921
1767893220000,104.24986568
1767895920000,104.70565308
1767900780000,104.95802869
1767907260000,103.97505741
1767911940000,104.39209656
1767940380000,104.56113679
1767964320000,103.96055907
1767965400000,103.29149656
1767965940000,102.53056874
1767968460000,101.69093433
1768090500000,102.29083715
1768105080000,102.91176086
1768106880000,102.18432857
1768150080000,102.7520649
1768174020000,102.26561817
1768178700000,102.69748544
1768179420000,102.68412253
1768188780000,101.83054735
1768198140000,101.54292153
1768205340000,102.02536931
1768205700000,101.55088807
1768208040000,102.5785141
1768212360000,102.24118543
1768217220000,102.6316525
1768217400000,103.24669953
1768223340000,103.03006194
1768229640000,102.71083037
1768234860000,104.22265625
1768235220000,103.77445114
1768235580000,102.88947442
1768237020000,101.90774688
1768237920000,101.03253451
1768260600000,100.52644558
1768297320000,102.32553593
1768301460000,102.71481791
1768311000000,101.82156076
1768314240000,100.9642798
1768315140000,100.91598859
1768325040000,100.74707879
1768341060000,99.98421535
1768342140000,101.40245139
1768347180000,101.26181852
1768358880000,101.67808068
1768374540000,101.07946563
1768392360000,102.55597444
1768404960000,101.70886317
1768408380000,100.77954013
1768413960000,103.86946567
1768429440000,103.47676795
1768483620000,103.09167015
1768488480000,103.9089555
1768489920000,103.00847218
1768491540000,102.90923914
1768506660000,105.81521476
1768507020000,105.66079065
1768544820000,105.20267167
1768563540000,104.84573937
1768576860000,103.8425948
1768590900000,105.88695469
1768699980000,105.48824767
1768779900000,111.75375264
1768800780000,111.58425795
1768824180000,112.01589896
1768857300000,112.43283734
1768865400000,111.93912819
1768889700000,113.86543383
1768890420000,112.83538341
1768897260000,112.06917823
1768920300000,111.57511346
1768920480000,110.7341223
1768922100000,109.75099364
1768922460000,108.82757449
1768990320000,108.07377306
