time,balance
100,100
1776445860000,99.3704794
1776445920000,98.11634429
1776446460000,97.60906597
1776447000000,99.72785708
1776448860000,100.37765801
1776449220000,100.13478593
1776449340000,99.08222998
1776449400000,98.25832796
1776450240000,99.12788216
1776451920000,100.22289599
1776453180000,100.60349593
1776453720000,99.9979004
1776455100000,100.59815322
1776457800000,99.33633491
1776457860000,98.56501983
1776458940000,99.83183442
1776460680000,99.93025608
1776461880000,99.19244913
1776461940000,98.44158128
1776462120000,99.42596385
1776464040000,100.13630322
1776464520000,101.07941469
1776465660000,100.25467451
1776466800000,100.15790255
1776467160000,99.52970721
1776467280000,98.96744478
1776467820000,98.28621403
1776467940000,97.57569258
1776468660000,99.27134012
1776471780000,99.87253251
1776472380000,100.0841936
1776473220000,101.03104141
1776473700000,100.21222375
1776474060000,101.38003855
1776476160000,100.7481128
1776476280000,100.1185018
1776477180000,99.30792345
1776478500000,98.60941452
1776478980000,97.79209035
1776480240000,98.05388758
1776482160000,97.49422252
1776483420000,97.75703889
1776484440000,97.02056014
1776484560000,96.32847942
1776485340000,97.46372675
1776486600000,96.6128771
1776487200000,96.65707195
1776488940000,96.00096854
1776489180000,95.39774034
1776489540000,95.9253344
1776491040000,96.18715372
1776493440000,95.64202922
1776493560000,95.09616833
1776494760000,94.42270143
1776495480000,94.46526996
1776496920000,94.50839785
1776498060000,94.81807104
1776499020000,95.29065119
1776499980000,94.67781473
1776500100000,94.0470066
1776500160000,93.50612677
1776500220000,92.7531424
1776500280000,92.15360299
1776500520000,91.25497923
1776501000000,90.28741038
1776501420000,89.2199104
1776501720000,88.26715836
1776503340000,89.6719656
1776504060000,90.59113408
1776506220000,90.94671542
1776506700000,90.06796172
1776506880000,89.6648018
1776507540000,90.3810074
1776509040000,89.91437473
1776509100000,89.25382253
1776509520000,88.58230958
1776510480000,87.90379086
1776510780000,87.0525596
1776511260000,87.35017411
1776512460000,86.66911202
1776512580000,85.91468713
1776513060000,86.75765536
1776514740000,86.60401743
1776515640000,86.65027264
1776515760000,86.64665056
1776516180000,86.94308488
1776517440000,86.83886118
1776518220000,86.09715511
1776518460000,86.58951671
1776519360000,85.94629519
1776519600000,85.45236979
1776520140000,85.99230997
1776522360000,86.53575941
1776524400000,86.63157646
1776524700000,86.97621222
1776525240000,87.02254489
1776527340000,86.44748214
1776527520000,85.93223935
1776527760000,86.32543512
1776529020000,87.66201745
1776531840000,87.96220571
1776532500000,88.00971901
1776534540000,87.4627467
1776535380000,87.04735752
1776536280000,86.32626154
1776536700000,85.57209631
1776537000000,84.88495222
1776537060000,84.32058495
1776537360000,83.69874074
1776537600000,83.08546374
1776540120000,83.27648807
1776541020000,82.58797118
1776541680000,82.82647789
1776544620000,82.8250457
1776546300000,83.15905891
1776547620000,83.30227756
1776550140000,82.75942284
1776550680000,82.90260646
1776551520000,82.56798313
1776552060000,82.8058221
1776555540000,82.39126408
1776557100000,82.62853094
1776558840000,81.81696936
1776562140000,81.22126832
1776565500000,80.80515409
1776566520000,82.31947958
1776572280000,81.65218892
1776573000000,82.0317913
1776574380000,83.13863626
1776576720000,82.96091116
1776577500000,83.78327316
1776579480000,83.02032215
1776582540000,82.67364329
1776582660000,82.11998693
1776582960000,81.30849273
1776583200000,80.65648107
1776583320000,80.11661432
1776583380000,79.64842737
1776585840000,79.41659808
1776586560000,78.7979576
1776586620000,78.39118647
1776588780000,78.99606099
1776590820000,78.54276614
1776591180000,77.97538406
1776591480000,78.71144179
1776592980000,79.22735287
1776594240000,79.55791322
1776595260000,79.56124652
1776595740000,78.96679164
1776595800000,78.46610604
1776596640000,77.9145703
1776596880000,77.44657351
1776596940000,77.13078593
1776598080000,77.40272995
1776599400000,76.8987645
1776599640000,76.35784188
1776600180000,76.62530814
1776600600000,77.07215806
1776601500000,77.25175352
1776603120000,77.38729601
1776603420000,76.88411076
1776603720000,76.26937276
1776603900000,75.62541896
1776604080000,75.08178147
1776604560000,74.52035081
1776604860000,73.83757868
1776605580000,75.06730037
1776607020000,74.80456481
1776607500000,74.23971637
1776607980000,74.75563067
1776608700000,74.1116364
1776608760000,73.43228505
1776608820000,72.76263648
1776609000000,71.95098901
1776610860000,71.29950614
1776611700000,71.75164154
1776612060000,72.49430456
1776612840000,71.85361434
1776612900000,71.36247099
1776612960000,70.68197132
1776613680000,71.71117505
1776614040000,71.30404417
1776614280000,70.68238415
1776614640000,69.90447597
1776615960000,70.18711477
1776617700000,69.5165619
1776618000000,68.83023454
1776618240000,68.05512528
1776618300000,67.42905878
1776618900000,67.70501721
1776621060000,67.35545595
1776622320000,67.75267901
1776624600000,68.07331258
1776625680000,67.58081654
1776626580000,68.29212062
1776628560000,68.29319744
1776628920000,67.87243016
1776628980000,67.40229184
1776629580000,66.81230009
1776630660000,67.0497973
1776634560000,66.52493997
1776635280000,66.9165289
